timestamp,speed,rpm,calculated_engine_load,absolute_engine_load,relative_throttle_pos,absolute_throttle_pos,timing_advance,fuel_rail_pressure,intake_manifold_pressure,coolant_temperature,fuel_level,catalyst_temperature_bank1sensor1,catalyst_temperature_bank1sensor2,o2_bank1sensor2_voltage,o2_bank1sensor1_wr_lambda_current,short_term_fuel_trim_bank1,short_term_o2_trim_bank1
5.908555,0.0,910.0,45.490196078431374,30.19607843137255,4.705882352941177,15.294117647058824,4.5,5190.0,43,47,54.11764705882353,545.8000000000001,510.70000000000005,0.425,0.08984375,-1.5625,0.0
6.248624,0.0,831.0,46.27450980392157,31.372549019607842,4.705882352941177,15.294117647058824,17.0,5240.0,45,47,53.333333333333336,545.8000000000001,510.70000000000005,0.425,0.0625,-1.5625,0.0
6.588656,0.0,836.0,49.01960784313726,33.333333333333336,5.098039215686274,15.686274509803921,8.0,5450.0,47,47,54.11764705882353,545.2,510.70000000000005,0.42,0.01171875,-1.5625,0.0
6.928336,0.0,841.0,50.19607843137255,34.11764705882353,5.098039215686274,15.686274509803921,5.0,5540.0,48,47,53.333333333333336,544.7,510.6,0.425,0.0,-2.34375,0.0
7.267996,0.0,833.0,50.588235294117645,34.11764705882353,5.098039215686274,15.686274509803921,3.5,5530.0,48,47,55.68627450980392,544.7,510.6,0.425,-0.03515625,-1.5625,0.0
7.608258,0.2777777777777778,859.0,49.80392156862745,32.94117647058823,4.705882352941177,15.294117647058824,20.0,5530.0,46,47,61.568627450980394,544.2,510.5,0.425,-0.28125,-3.90625,0.0
7.947803,0.5555555555555556,957.0,49.411764705882355,32.549019607843135,5.490196078431373,15.686274509803921,20.5,5380.0,47,47,55.294117647058826,543.7,510.5,0.425,-0.19921875,-5.46875,0.0
8.288121,0.8333333333333333,982.0,49.411764705882355,32.549019607843135,5.490196078431373,15.686274509803921,20.0,5170.0,47,47,60.78431372549019,543.7,510.5,0.42,0.0703125,-4.6875,0.0
8.629057,1.1111111111111112,984.0,51.76470588235294,35.294117647058826,6.2745098039215685,16.862745098039216,21.0,5490.0,51,47,60.3921568627451,543.3000000000001,510.5,0.42,0.125,-3.90625,0.0
8.96855,1.3888888888888888,1099.0,55.294117647058826,37.254901960784316,6.666666666666667,16.862745098039216,25.5,6150.0,52,47,53.333333333333336,542.9,510.5,0.42,-0.09375,-3.90625,0.0
9.308776,1.6666666666666665,1177.0,54.90196078431372,36.470588235294116,6.666666666666667,16.862745098039216,21.5,5940.0,52,47,60.78431372549019,542.9,510.5,0.425,-0.18359375,-6.25,0.0
9.649068,2.2222222222222223,1200.0,54.11764705882353,35.68627450980392,6.666666666666667,16.862745098039216,24.0,5500.0,51,48,60.78431372549019,542.3000000000001,510.70000000000005,0.42,-0.05859375,-7.03125,0.0
9.989369,2.5,1223.0,52.94117647058823,34.509803921568626,6.666666666666667,16.862745098039216,29.0,5500.0,50,48,60.78431372549019,541.8000000000001,510.80000000000007,0.42,-0.05078125,-7.8125,0.0
10.330657,2.7777777777777777,1264.0,51.76470588235294,33.72549019607843,6.666666666666667,16.862745098039216,30.5,5750.0,49,48,55.68627450980392,541.8000000000001,510.80000000000007,0.42,-0.171875,-8.59375,0.0
10.672392,2.7777777777777777,1328.0,51.76470588235294,33.333333333333336,6.666666666666667,17.254901960784313,33.0,5740.0,49,48,60.78431372549019,541.4,510.9,0.42,-0.015625,-8.59375,0.0
11.01053,3.0555555555555554,1401.0,51.76470588235294,32.94117647058823,7.0588235294117645,17.254901960784313,34.5,5640.0,49,48,54.90196078431372,540.9,510.9,0.42,0.03515625,-9.375,0.0
11.350787,3.333333333333333,1482.0,52.15686274509804,32.15686274509804,7.0588235294117645,17.647058823529413,31.5,5760.0,49,48,56.07843137254902,540.4,510.9,0.425,-0.078125,-9.375,0.0
11.693444,3.611111111111111,1567.0,51.372549019607845,32.15686274509804,7.450980392156863,17.647058823529413,32.0,5610.0,48,48,53.333333333333336,540.4,510.9,0.42,0.03515625,-8.59375,0.0
12.033623,3.888888888888889,1616.0,49.80392156862745,30.980392156862745,7.450980392156863,17.647058823529413,33.0,5530.0,46,48,53.333333333333336,539.8000000000001,511.0,0.425,0.16015625,-7.03125,0.0
12.371991,4.166666666666667,1681.0,47.450980392156865,29.41176470588235,7.0588235294117645,17.254901960784313,44.0,5170.0,44,48,53.333333333333336,539.3000000000001,511.0,0.425,0.01171875,-6.25,0.0
12.71267,4.444444444444445,1712.0,43.13725490196079,27.45098039215686,6.666666666666667,16.862745098039216,24.0,5150.0,39,48,52.94117647058823,539.3000000000001,511.0,0.42,-0.078125,-6.25,0.0
13.054884,4.444444444444445,1547.0,38.431372549019606,24.705882352941178,5.490196078431373,16.07843137254902,12.5,5300.0,35,48,52.549019607843135,538.9,510.80000000000007,0.425,0.22265625,-3.90625,0.0
13.392765,4.722222222222222,1332.0,36.86274509803921,23.52941176470588,5.490196078431373,16.07843137254902,10.5,4970.0,35,48,52.94117647058823,538.7,510.4,0.42,0.0703125,-3.90625,0.0
13.733836,5.0,1202.0,37.64705882352941,23.92156862745098,4.705882352941177,15.294117647058824,7.5,4820.0,35,48,53.333333333333336,538.7,510.4,0.42,0.01171875,-4.6875,0.0
14.073631,5.0,1203.0,35.294117647058826,21.96078431372549,4.705882352941177,15.294117647058824,9.5,4680.0,32,48,49.80392156862745,538.7,509.9,0.42,-0.11328125,-6.25,0.0
14.414012,5.277777777777778,1238.0,33.333333333333336,20.784313725490197,4.705882352941177,15.294117647058824,8.5,4500.0,31,48,53.333333333333336,538.6,509.5,0.425,-0.203125,-7.8125,0.0
14.753759,5.277777777777778,1221.0,31.764705882352942,19.607843137254903,4.313725490196078,15.294117647058824,11.0,4260.0,29,48,50.98039215686274,538.6,509.5,0.42,-0.17578125,-8.59375,0.0
15.094095,5.555555555555555,1259.0,30.58823529411765,18.431372549019606,4.313725490196078,15.294117647058824,12.5,4070.0,28,49,50.588235294117645,538.6,509.0,0.42,-0.04296875,-7.8125,0.0
15.444888,5.555555555555555,1266.0,29.41176470588235,18.03921568627451,4.313725490196078,15.294117647058824,13.5,4080.0,28,49,47.84313725490196,538.6,508.5,0.425,0.01171875,-8.59375,0.0
15.784672,5.833333333333333,1291.0,29.019607843137255,17.647058823529413,4.313725490196078,15.294117647058824,15.0,4090.0,27,49,50.19607843137255,538.6,508.5,0.42,0.08203125,-7.03125,0.0
16.124895,5.833333333333333,1296.0,28.627450980392158,17.254901960784313,4.313725490196078,15.294117647058824,16.0,4090.0,27,49,50.588235294117645,538.5,508.20000000000005,0.42,0.1171875,-6.25,0.0
16.474496,6.111111111111111,1337.0,27.84313725490196,16.862745098039216,4.313725490196078,15.294117647058824,15.0,3940.0,26,49,52.15686274509804,538.5,507.70000000000005,0.42,0.03515625,-6.25,0.0
16.81736,6.388888888888888,1358.0,27.45098039215686,16.470588235294116,4.313725490196078,15.294117647058824,16.5,3680.0,26,49,47.84313725490196,538.5,507.70000000000005,0.425,0.0,-6.25,0.0
17.155238,6.388888888888888,1374.0,27.058823529411764,16.470588235294116,4.313725490196078,15.294117647058824,17.0,3820.0,25,49,50.588235294117645,538.4,507.4,0.42,0.01953125,-5.46875,0.0
17.495275,6.666666666666666,1365.0,26.666666666666668,16.07843137254902,4.313725490196078,14.901960784313726,12.0,3910.0,25,49,47.84313725490196,538.2,507.0,0.42,0.046875,-4.6875,0.0
17.835802,6.666666666666666,1322.0,26.274509803921568,15.686274509803921,4.313725490196078,14.901960784313726,17.0,3860.0,25,49,50.98039215686274,538.2,507.0,0.42,0.01171875,-6.25,0.0
18.175623,6.944444444444445,1215.0,26.666666666666668,16.07843137254902,4.313725490196078,14.901960784313726,29.5,3770.0,25,50,50.98039215686274,538.1,506.5,0.42,0.0625,-6.25,0.0
18.516464,7.222222222222222,1159.0,27.45098039215686,16.470588235294116,3.9215686274509802,14.901960784313726,30.5,3740.0,26,50,47.450980392156865,538.1,506.0,0.425,0.08203125,-5.46875,0.0
18.856329,7.222222222222222,1133.0,28.627450980392158,17.254901960784313,3.9215686274509802,14.901960784313726,25.5,3780.0,27,50,46.666666666666664,538.2,505.6,0.42,0.08203125,-3.90625,0.0
19.196397,7.222222222222222,1137.0,29.41176470588235,17.647058823529413,3.9215686274509802,14.901960784313726,17.5,3910.0,28,50,47.84313725490196,538.2,505.6,0.42,-0.015625,-4.6875,0.0
19.537846,7.222222222222222,1142.0,29.80392156862745,18.03921568627451,3.9215686274509802,14.901960784313726,17.5,3920.0,28,50,48.627450980392155,538.2,505.20000000000005,0.42,-0.05078125,-4.6875,0.0
19.876635,7.222222222222222,1148.0,29.80392156862745,18.03921568627451,3.9215686274509802,14.901960784313726,17.5,3900.0,28,50,47.84313725490196,538.2,504.70000000000005,0.42,-0.05078125,-4.6875,0.0
20.217592,7.5,1132.0,29.80392156862745,18.03921568627451,3.9215686274509802,14.901960784313726,19.5,3890.0,28,50,47.84313725490196,538.2,504.70000000000005,0.42,-0.0078125,-4.6875,0.0
20.557867,7.5,1117.0,29.80392156862745,18.03921568627451,3.9215686274509802,14.901960784313726,17.0,3850.0,28,50,47.450980392156865,538.3000000000001,504.4,0.425,0.03515625,-4.6875,0.0
20.897947,7.222222222222222,1117.0,30.19607843137255,18.03921568627451,3.9215686274509802,14.901960784313726,17.0,3840.0,28,50,43.13725490196079,538.4,504.0,0.42,0.02734375,-4.6875,0.0
21.238457,7.222222222222222,1118.0,30.19607843137255,18.03921568627451,3.9215686274509802,14.901960784313726,17.0,3790.0,28,50,40.78431372549019,538.4,504.0,0.42,0.02734375,-4.6875,0.0
21.579047,6.944444444444445,1103.0,30.19607843137255,18.431372549019606,3.9215686274509802,14.901960784313726,15.5,3810.0,28,51,39.6078431372549,538.4,503.6,0.42,0.02734375,-4.6875,0.0
21.918387,6.944444444444445,1102.0,30.58823529411765,18.431372549019606,3.9215686274509802,14.901960784313726,17.0,3860.0,29,51,40.78431372549019,538.4,503.30000000000007,0.42,-0.03515625,-5.46875,0.0
22.258874,6.666666666666666,1083.0,30.58823529411765,18.431372549019606,3.9215686274509802,14.901960784313726,17.0,3830.0,29,51,40.3921568627451,538.4,503.30000000000007,0.425,-0.0234375,-4.6875,0.0
22.5982,6.388888888888888,1056.0,30.980392156862745,18.823529411764707,3.9215686274509802,14.901960784313726,16.5,3880.0,29,51,40.78431372549019,538.5,503.0,0.42,-0.0078125,-4.6875,0.0
22.938625,6.111111111111111,1025.0,31.764705882352942,19.215686274509803,3.9215686274509802,14.901960784313726,20.5,3950.0,30,51,36.07843137254902,538.5,502.70000000000005,0.42,0.0,-4.6875,0.0
23.278386,5.833333333333333,984.0,32.94117647058823,19.607843137254903,3.9215686274509802,14.901960784313726,24.0,3980.0,31,51,36.07843137254902,538.5,502.70000000000005,0.42,0.08203125,-3.90625,0.0
23.619289,5.277777777777778,947.0,34.11764705882353,21.176470588235293,4.313725490196078,14.901960784313726,21.5,4150.0,33,51,34.509803921568626,538.6,502.4,0.42,0.09765625,-3.125,0.0
23.959361,5.0,912.0,37.254901960784316,23.52941176470588,4.313725490196078,14.901960784313726,19.5,4370.0,35,51,36.86274509803921,538.6,502.20000000000005,0.42,0.10546875,-2.34375,0.0
24.299497,4.444444444444445,889.0,38.8235294117647,24.705882352941178,4.313725490196078,15.294117647058824,18.5,4610.0,37,51,37.254901960784316,538.6,502.20000000000005,0.42,0.125,-2.34375,0.0
24.639726,4.166666666666667,847.0,41.568627450980394,28.235294117647058,4.705882352941177,15.686274509803921,15.0,4890.0,41,51,35.68627450980392,538.4,502.0,0.42,0.15234375,-0.78125,0.0
24.981021,3.888888888888889,884.0,45.490196078431374,29.80392156862745,4.705882352941177,15.294117647058824,8.5,5130.0,43,51,41.568627450980394,538.3000000000001,501.9,0.42,0.125,0.0,0.0
25.3216,3.333333333333333,888.0,45.09803921568628,29.41176470588235,4.705882352941177,15.294117647058824,9.5,5250.0,43,51,36.86274509803921,538.3000000000001,501.9,0.42,0.0546875,0.0,0.0
25.659697,2.7777777777777777,894.0,45.88235294117647,30.588235294117645,5.098039215686274,15.686274509803921,8.0,5240.0,45,51,36.07843137254902,538.1,501.80000000000007,0.42,0.01171875,0.0,0.0
25.999886,2.2222222222222223,864.0,47.450980392156865,31.372549019607842,4.705882352941177,15.294117647058824,3.5,5340.0,44,51,35.68627450980392,537.9,501.80000000000007,0.42,0.0625,0.0,0.0
26.341211,1.9444444444444444,831.0,46.666666666666664,30.980392156862745,4.705882352941177,15.294117647058824,-0.5,5250.0,44,51,36.07843137254902,537.9,501.80000000000007,0.42,0.03515625,0.0,0.0
26.69039,1.3888888888888888,797.0,45.88235294117647,30.588235294117645,4.313725490196078,15.294117647058824,7.0,5190.0,43,51,40.3921568627451,537.5,501.70000000000005,0.42,-0.0234375,0.0,0.0
27.029902,1.1111111111111112,810.0,45.88235294117647,30.19607843137255,4.313725490196078,15.294117647058824,6.0,5240.0,43,51,37.254901960784316,537.1,501.6,0.42,-0.09375,-0.78125,0.0
27.370629,0.8333333333333333,817.0,45.490196078431374,30.588235294117645,4.313725490196078,15.294117647058824,3.5,5180.0,43,51,48.627450980392155,536.7,501.5,0.42,-0.10546875,-0.78125,0.0
27.711806,1.1111111111111112,857.0,46.27450980392157,32.549019607843135,6.2745098039215685,17.254901960784313,19.5,5210.0,49,51,50.98039215686274,536.7,501.5,0.42,-0.4375,-4.6875,0.0
28.050746,1.3888888888888888,1082.0,58.8235294117647,41.568627450980394,7.450980392156863,17.647058823529413,24.5,6500.0,58,51,53.333333333333336,536.6,501.9,0.425,-0.04296875,-4.6875,0.0
28.390959,1.9444444444444444,1296.0,61.568627450980394,41.1764705882353,8.235294117647058,18.823529411764707,27.5,6120.0,60,51,60.3921568627451,536.4,502.70000000000005,0.42,-0.13671875,-2.34375,0.0
28.730743,2.5,1424.0,65.88235294117646,44.705882352941174,9.019607843137255,18.823529411764707,24.5,6700.0,63,51,63.529411764705884,536.4,502.70000000000005,0.42,-0.12109375,-1.5625,0.0
29.072603,3.0555555555555554,1511.0,67.45098039215686,43.529411764705884,8.627450980392156,18.823529411764707,28.0,6510.0,63,51,62.745098039215684,536.2,503.70000000000005,0.42,0.03515625,-1.5625,0.0
29.411197,3.611111111111111,1556.0,66.27450980392157,42.745098039215684,9.019607843137255,19.215686274509803,30.5,6320.0,63,51,63.92156862745098,536.2,504.6,0.42,-0.09375,-1.5625,0.0
29.772981,4.166666666666667,1720.0,66.66666666666667,45.490196078431374,9.803921568627452,20.0,27.0,6350.0,63,51,64.70588235294117,536.2,504.6,0.42,0.078125,0.0,0.0
30.123153,4.722222222222222,1883.0,67.45098039215686,45.490196078431374,10.588235294117647,20.392156862745097,29.5,6490.0,63,51,63.92156862745098,536.7,505.80000000000007,0.42,-0.1015625,0.0,0.0
30.473076,5.0,1947.0,65.88235294117646,43.529411764705884,10.588235294117647,20.392156862745097,19.5,6650.0,64,51,63.92156862745098,537.4,506.9,0.42,-0.0078125,-0.78125,0.0
30.831534,5.277777777777778,1893.0,67.05882352941177,44.705882352941174,10.196078431372548,20.0,17.5,6380.0,63,52,55.68627450980392,537.4,506.9,0.425,0.0,-0.78125,0.0
31.19318,5.833333333333333,1735.0,66.27450980392157,42.745098039215684,9.411764705882353,19.607843137254903,27.5,6480.0,63,52,64.70588235294117,538.2,507.9,0.42,-0.09375,-1.5625,0.0
31.531713,6.111111111111111,1625.0,65.49019607843137,42.745098039215684,9.019607843137255,19.215686274509803,30.0,6350.0,62,52,64.70588235294117,539.0,508.5,0.42,0.0546875,-1.5625,0.0
31.872765,6.388888888888888,1722.0,65.88235294117646,43.92156862745098,9.803921568627452,19.607843137254903,28.0,6650.0,63,52,60.3921568627451,540.2,509.4,0.42,-0.12109375,-2.34375,0.0
32.212735,6.666666666666666,1794.0,66.66666666666667,45.09803921568627,9.803921568627452,19.607843137254903,28.0,6290.0,63,52,64.70588235294117,540.2,509.4,0.42,0.02734375,-3.125,0.0
32.553096,7.222222222222222,1852.0,65.88235294117646,44.31372549019608,9.803921568627452,19.607843137254903,30.5,6490.0,62,52,59.6078431372549,541.5,510.5,0.42,-0.19921875,-4.6875,0.0
32.892822,7.777777777777778,1820.0,65.49019607843137,43.13725490196078,9.411764705882353,19.215686274509803,32.5,6320.0,61,52,60.3921568627451,543.0,511.4,0.42,-0.0078125,0.0,0.0
33.231454,8.055555555555555,1881.0,61.568627450980394,38.431372549019606,7.450980392156863,17.254901960784313,43.0,6010.0,51,52,54.509803921568626,543.0,511.4,0.42,0.046875,0.0,0.0
33.571528,8.333333333333334,1825.0,45.88235294117647,28.627450980392158,6.666666666666667,16.862745098039216,46.0,5380.0,42,53,52.15686274509804,543.5,511.9,0.42,-0.47265625,-5.46875,0.0
33.912843,8.61111111111111,1620.0,44.31372549019608,27.45098039215686,6.666666666666667,16.862745098039216,42.0,4950.0,42,53,59.6078431372549,544.1,511.80000000000007,0.42,-0.32421875,-3.90625,0.0
34.252863,8.61111111111111,1410.0,47.450980392156865,28.627450980392158,6.2745098039215685,16.862745098039216,36.0,4900.0,45,53,52.94117647058823,544.1,511.80000000000007,0.42,-0.13671875,-0.78125,0.0
34.593232,8.88888888888889,1442.0,48.627450980392155,29.80392156862745,6.2745098039215685,16.862745098039216,37.0,5140.0,46,53,53.333333333333336,544.7,511.80000000000007,0.42,-0.03515625,-0.78125,0.0
34.931895,8.88888888888889,1426.0,47.450980392156865,29.019607843137255,6.2745098039215685,16.470588235294116,36.0,5060.0,44,53,56.07843137254902,545.2,511.70000000000005,0.42,-0.09375,-2.34375,0.0
35.272003,9.166666666666666,1455.0,46.666666666666664,28.627450980392158,5.882352941176471,16.470588235294116,39.0,5010.0,44,53,50.98039215686274,545.2,511.70000000000005,0.42,-0.03515625,-3.125,0.0
35.613983,9.444444444444445,1473.0,44.705882352941174,27.058823529411764,5.882352941176471,16.470588235294116,40.5,4800.0,42,53,50.98039215686274,545.7,511.70000000000005,0.42,0.01171875,-0.78125,0.0
35.954297,9.444444444444445,1479.0,38.03921568627451,23.137254901960784,4.313725490196078,14.901960784313726,-1.0,4090.0,32,54,48.627450980392155,546.0,511.70000000000005,0.425,0.01953125,-0.78125,0.0
36.303191,9.444444444444445,1325.0,30.58823529411765,18.03921568627451,4.313725490196078,14.901960784313726,17.0,3960.0,27,54,50.98039215686274,546.0,511.70000000000005,0.42,0.1171875,0.78125,0.0
36.643202,9.444444444444445,1451.0,32.94117647058823,20.0,5.882352941176471,16.07843137254902,45.5,3870.0,34,54,43.92156862745098,546.4,511.4,0.425,-0.32421875,-2.34375,0.0
36.983382,9.722222222222221,1584.0,37.254901960784316,21.96078431372549,5.490196078431373,16.07843137254902,36.0,3990.0,35,54,47.84313725490196,546.7,511.20000000000005,0.42,0.02734375,-2.34375,0.0
37.323591,9.722222222222221,1565.0,36.470588235294116,21.176470588235293,5.490196078431373,16.07843137254902,45.5,3800.0,34,54,50.588235294117645,546.7,511.20000000000005,0.425,0.16796875,-0.78125,0.0
37.663354,9.722222222222221,1563.0,36.07843137254902,21.176470588235293,5.490196078431373,16.07843137254902,45.5,3810.0,34,54,56.470588235294116,547.1,511.20000000000005,0.42,-0.04296875,-1.5625,0.0
38.00399,9.722222222222221,1473.0,30.980392156862745,18.823529411764707,4.313725490196078,14.901960784313726,3.5,4000.0,28,54,50.98039215686274,547.5,511.0,0.42,0.125,0.78125,0.0
38.344681,9.722222222222221,1309.0,27.84313725490196,16.470588235294116,4.313725490196078,14.901960784313726,16.0,4040.0,26,54,47.84313725490196,547.5,511.0,0.42,0.1328125,2.34375,0.0
38.683622,9.722222222222221,1348.0,26.274509803921568,15.686274509803921,4.313725490196078,14.901960784313726,20.0,3980.0,24,54,47.450980392156865,547.7,510.6,0.42,0.0703125,1.5625,0.0
39.023962,9.722222222222221,1348.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,22.0,3960.0,24,54,48.627450980392155,547.9,510.20000000000005,0.425,-0.015625,0.0,0.0
39.37562,9.722222222222221,1347.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,21.5,3900.0,24,54,48.627450980392155,548.1,509.9,0.42,-0.0078125,0.0,0.0
39.725551,9.722222222222221,1327.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,22.5,3860.0,24,54,47.84313725490196,548.1,509.9,0.425,0.0,0.0,0.0
40.075698,9.444444444444445,1332.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,21.5,3870.0,24,54,48.627450980392155,548.3000000000001,509.6,0.42,0.01171875,0.78125,0.0
40.425399,9.444444444444445,1329.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,22.0,3930.0,24,54,50.98039215686274,548.5,509.30000000000007,0.425,-0.0078125,1.5625,0.0
40.775597,9.444444444444445,1326.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,23.5,3950.0,24,54,60.3921568627451,548.5,509.30000000000007,0.42,0.046875,1.5625,0.0
41.125509,9.444444444444445,1309.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,22.5,3940.0,24,54,48.627450980392155,548.7,509.0,0.42,0.0703125,1.5625,0.0
41.465545,9.444444444444445,1309.0,25.88235294117647,15.294117647058822,4.313725490196078,14.901960784313726,24.0,3930.0,24,54,47.84313725490196,548.9,508.70000000000005,0.42,0.08203125,1.5625,0.0
41.805434,9.444444444444445,1308.0,26.274509803921568,15.294117647058822,4.313725490196078,14.901960784313726,22.5,3920.0,24,54,47.84313725490196,548.9,508.70000000000005,0.42,0.0625,2.34375,0.0
42.145845,9.444444444444445,1311.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,24.0,3890.0,24,54,50.98039215686274,549.0,508.5,0.42,0.01171875,2.34375,0.0
42.485121,9.166666666666666,1323.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,23.0,3890.0,24,54,52.94117647058823,549.2,508.20000000000005,0.42,-0.0234375,3.125,0.0
42.825415,9.444444444444445,1319.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,23.0,3890.0,24,54,48.627450980392155,549.2,508.20000000000005,0.42,-0.0234375,3.125,0.0
43.165176,9.444444444444445,1307.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,21.5,3900.0,24,54,48.627450980392155,549.4,508.0,0.42,0.03515625,2.34375,0.0
43.505394,9.444444444444445,1306.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,24.0,3920.0,24,54,48.627450980392155,549.5,507.80000000000007,0.42,0.0625,2.34375,0.0
43.845287,9.444444444444445,1302.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,23.5,3930.0,24,54,50.588235294117645,549.5,507.80000000000007,0.42,0.0625,2.34375,0.0
44.184578,9.166666666666666,1313.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,21.5,3970.0,24,54,51.372549019607845,549.7,507.6,0.42,0.0,3.125,0.0
44.525231,9.444444444444445,1319.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,22.5,3940.0,24,54,48.627450980392155,549.8000000000001,507.4,0.42,-0.0234375,3.125,0.0
44.86493,9.444444444444445,1324.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,23.5,3900.0,24,54,47.84313725490196,549.9,507.20000000000005,0.42,-0.03515625,3.90625,0.0
45.205177,9.166666666666666,1303.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,23.0,3870.0,24,54,48.627450980392155,549.9,507.20000000000005,0.42,0.01171875,3.125,0.0
45.545171,9.166666666666666,1293.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,24.0,3870.0,24,55,47.84313725490196,550.0,507.1,0.42,0.0546875,3.125,0.0
45.89472,9.166666666666666,1287.0,25.88235294117647,15.294117647058822,3.9215686274509802,14.901960784313726,24.5,3850.0,24,55,43.92156862745098,550.2,507.0,0.42,0.0703125,3.125,0.0
46.234704,8.88888888888889,1270.0,26.274509803921568,15.686274509803921,3.9215686274509802,14.901960784313726,23.0,3870.0,24,55,48.627450980392155,550.2,507.0,0.42,0.03515625,3.90625,0.0
46.576389,8.88888888888889,1260.0,25.49019607843137,14.901960784313726,3.9215686274509802,14.509803921568627,33.5,3860.0,24,55,50.98039215686274,550.3000000000001,506.80000000000007,0.42,-0.015625,3.90625,0.0
46.915993,8.61111111111111,1249.0,25.098039215686274,14.509803921568627,3.9215686274509802,14.509803921568627,35.5,3870.0,24,55,48.627450980392155,550.4,506.6,0.42,-0.0703125,3.90625,0.0
